order_id,order_date,category,product_name,unit_price,quantity,payment_method,payment_status,total_sales,order_month,order_day
ORD-11056,2026-04-23 20:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - QRIS,Paid,2400000,2026-04,Thursday
ORD-11057,2026-05-26 22:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-05,Tuesday
ORD-11058,2026-02-25 12:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-02,Wednesday
ORD-11059,2026-01-09 09:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-01,Friday
ORD-11060,2026-05-27 03:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Paid,900000,2026-05,Wednesday
ORD-11061,2026-06-25 12:00:00,Electronics,Laptop,8500000,2,Credit Card,Paid,17000000,2026-06,Thursday
ORD-11062,2026-07-29 16:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-07,Wednesday
ORD-11063,2026-01-24 22:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-01,Saturday
ORD-11064,2026-01-23 08:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - Bank Transfer,Paid,150000,2026-01,Friday
ORD-11065,2026-03-09 17:00:00,Gadgets,Smartwatch,1200000,2,E-Wallet,Paid,2400000,2026-03,Monday
ORD-11066,2026-03-30 10:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-03,Monday
ORD-11067,2026-01-17 01:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-01,Saturday
ORD-11068,2026-05-17 17:00:00,Accessories,Headphone Bluetooth,450000,3,E-Wallet,Paid,1350000,2026-05,Sunday
ORD-11069,2026-01-20 18:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Paid,450000,2026-01,Tuesday
ORD-11070,2026-01-18 09:00:00,Electronics,Laptop,8500000,2,E-Wallet,Paid,17000000,2026-01,Sunday
ORD-11071,2026-05-31 00:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Paid,450000,2026-05,Sunday
ORD-11072,2026-07-29 18:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-07,Wednesday
ORD-11073,2026-02-09 18:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - Bank Transfer,Paid,750000,2026-02,Monday
ORD-11074,2026-07-27 03:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Pending,300000,2026-07,Monday
ORD-11075,2026-07-22 10:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - QRIS,Paid,2400000,2026-07,Wednesday
ORD-11076,2026-08-09 18:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-08,Sunday
ORD-11077,2026-02-20 05:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-02,Friday
ORD-11078,2026-07-18 07:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - QRIS,Paid,150000,2026-07,Saturday
ORD-11079,2026-06-21 16:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-06,Sunday
ORD-11080,2026-03-24 22:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Failed,250000,2026-03,Tuesday
ORD-11081,2026-08-09 19:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-08,Sunday
ORD-11082,2026-07-20 05:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - Bank Transfer,Paid,3600000,2026-07,Monday
ORD-11083,2026-05-29 20:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-05,Friday
ORD-11084,2026-08-09 00:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - QRIS,Paid,900000,2026-08,Sunday
ORD-11085,2026-07-02 12:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-07,Thursday
ORD-11086,2026-06-23 06:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-06,Tuesday
ORD-11087,2026-08-01 10:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-08,Saturday
ORD-11088,2026-07-18 05:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-07,Saturday
ORD-11089,2026-04-24 01:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-04,Friday
ORD-11090,2026-04-02 19:00:00,Electronics,Laptop,8500000,1,Credit Card,Paid,8500000,2026-04,Thursday
ORD-11091,2026-05-11 00:00:00,Gadgets,Smartwatch,1200000,3,Credit Card,Paid,3600000,2026-05,Monday
ORD-11092,2026-02-10 06:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-02,Tuesday
ORD-11093,2026-07-26 00:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-07,Sunday
ORD-11094,2026-08-05 19:00:00,Fashion,Kemeja Casual,250000,3,Credit Card,Paid,750000,2026-08,Wednesday
ORD-11095,2026-05-24 00:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Paid,1350000,2026-05,Sunday
ORD-11096,2026-01-29 16:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-01,Thursday
ORD-11097,2026-06-26 19:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - QRIS,Paid,3600000,2026-06,Friday
ORD-11098,2026-06-04 05:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-06,Thursday
ORD-11099,2026-01-15 05:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-01,Thursday
ORD-11100,2026-08-04 22:00:00,Home & Living,Lampu Meja,150000,1,E-Wallet,Paid,150000,2026-08,Tuesday
ORD-11101,2026-03-13 20:00:00,Accessories,Headphone Bluetooth,450000,3,E-Wallet,Paid,1350000,2026-03,Friday
ORD-11102,2026-07-04 06:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - Bank Transfer,Pending,450000,2026-07,Saturday
ORD-11103,2026-03-16 16:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-03,Monday
ORD-11104,2026-03-15 07:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Pending,450000,2026-03,Sunday
ORD-11105,2026-05-14 20:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-05,Thursday
ORD-11106,2026-02-11 05:00:00,Electronics,Laptop,8500000,2,Midtrans - QRIS,Paid,17000000,2026-02,Wednesday
ORD-11107,2026-04-05 06:00:00,Electronics,Laptop,8500000,1,Credit Card,Failed,8500000,2026-04,Sunday
ORD-11108,2026-04-14 10:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-04,Tuesday
ORD-11109,2026-02-09 15:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-02,Monday
ORD-11110,2026-01-31 02:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-01,Saturday
ORD-11111,2026-05-22 05:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-05,Friday
ORD-11112,2026-03-28 15:00:00,Gadgets,Smartwatch,1200000,1,E-Wallet,Paid,1200000,2026-03,Saturday
ORD-11113,2026-04-24 05:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-04,Friday
ORD-11114,2026-04-08 04:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - Bank Transfer,Paid,450000,2026-04,Wednesday
ORD-11115,2026-05-21 16:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-05,Thursday
ORD-11116,2026-07-08 12:00:00,Accessories,Headphone Bluetooth,450000,2,Credit Card,Pending,900000,2026-07,Wednesday
ORD-11117,2026-03-04 12:00:00,Accessories,Headphone Bluetooth,450000,2,Credit Card,Paid,900000,2026-03,Wednesday
ORD-11118,2026-01-12 21:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Paid,450000,2026-01,Monday
ORD-11119,2026-05-26 15:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-05,Tuesday
ORD-11120,2026-03-28 01:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-03,Saturday
ORD-11121,2026-02-02 00:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-02,Monday
ORD-11122,2026-05-08 09:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - Bank Transfer,Paid,3600000,2026-05,Friday
ORD-11123,2026-06-28 17:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - QRIS,Paid,150000,2026-06,Sunday
ORD-11124,2026-07-31 19:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-07,Friday
ORD-11125,2026-08-07 00:00:00,Accessories,Headphone Bluetooth,450000,2,Credit Card,Paid,900000,2026-08,Friday
ORD-11126,2026-04-01 01:00:00,Gadgets,Smartwatch,1200000,3,E-Wallet,Failed,3600000,2026-04,Wednesday
ORD-11127,2026-05-18 05:00:00,Gadgets,Smartwatch,1200000,3,Credit Card,Paid,3600000,2026-05,Monday
ORD-11128,2026-02-09 10:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-02,Monday
ORD-11129,2026-07-25 06:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Paid,450000,2026-07,Saturday
ORD-11130,2026-05-19 23:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-05,Tuesday
ORD-11131,2026-06-22 22:00:00,Electronics,Laptop,8500000,1,Midtrans - Bank Transfer,Paid,8500000,2026-06,Monday
ORD-11132,2026-07-23 23:00:00,Home & Living,Lampu Meja,150000,1,E-Wallet,Paid,150000,2026-07,Thursday
ORD-11133,2026-07-23 01:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-07,Thursday
ORD-11134,2026-03-03 17:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-03,Tuesday
ORD-11135,2026-03-21 05:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - Bank Transfer,Paid,450000,2026-03,Saturday
ORD-11136,2026-05-24 19:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-05,Sunday
ORD-11137,2026-06-19 08:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-06,Friday
ORD-11138,2026-01-03 06:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-01,Saturday
ORD-11139,2026-03-17 23:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Pending,250000,2026-03,Tuesday
ORD-11140,2026-08-09 17:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - QRIS,Paid,900000,2026-08,Sunday
ORD-11141,2026-05-25 06:00:00,Fashion,Kemeja Casual,250000,3,Credit Card,Paid,750000,2026-05,Monday
ORD-11142,2026-05-09 07:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-05,Saturday
ORD-11143,2026-02-04 16:00:00,Gadgets,Smartwatch,1200000,1,E-Wallet,Paid,1200000,2026-02,Wednesday
ORD-11144,2026-07-03 16:00:00,Electronics,Laptop,8500000,1,Midtrans - Bank Transfer,Paid,8500000,2026-07,Friday
ORD-11145,2026-04-27 22:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Paid,300000,2026-04,Monday
ORD-11146,2026-04-14 18:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Paid,1350000,2026-04,Tuesday
ORD-11147,2026-01-14 15:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - Bank Transfer,Paid,150000,2026-01,Wednesday
ORD-11148,2026-05-18 22:00:00,Electronics,Laptop,8500000,2,E-Wallet,Paid,17000000,2026-05,Monday
ORD-11149,2026-05-18 12:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - Bank Transfer,Paid,500000,2026-05,Monday
ORD-11150,2026-06-03 03:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - QRIS,Paid,900000,2026-06,Wednesday
ORD-11151,2026-05-08 06:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Paid,450000,2026-05,Friday
ORD-11152,2026-03-31 07:00:00,Electronics,Laptop,8500000,2,E-Wallet,Paid,17000000,2026-03,Tuesday
ORD-11153,2026-08-05 23:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-08,Wednesday
ORD-11154,2026-02-24 15:00:00,Electronics,Laptop,8500000,1,Midtrans - Bank Transfer,Paid,8500000,2026-02,Tuesday
ORD-11155,2026-05-13 23:00:00,Electronics,Laptop,8500000,3,Credit Card,Paid,25500000,2026-05,Wednesday
ORD-11156,2026-04-16 18:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-04,Thursday
ORD-11157,2026-06-15 23:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-06,Monday
ORD-11158,2026-07-09 11:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-07,Thursday
ORD-11159,2026-01-07 20:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-01,Wednesday
ORD-11160,2026-06-28 05:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-06,Sunday
ORD-11161,2026-07-28 13:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Paid,450000,2026-07,Tuesday
ORD-11162,2026-02-04 06:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Pending,450000,2026-02,Wednesday
ORD-11163,2026-02-09 07:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-02,Monday
ORD-11164,2026-07-04 09:00:00,Gadgets,Smartwatch,1200000,3,Credit Card,Failed,3600000,2026-07,Saturday
ORD-11165,2026-02-02 06:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-02,Monday
ORD-11166,2026-04-02 14:00:00,Home & Living,Lampu Meja,150000,1,Credit Card,Paid,150000,2026-04,Thursday
ORD-11167,2026-05-12 12:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - Bank Transfer,Paid,750000,2026-05,Tuesday
ORD-11168,2026-06-26 18:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-06,Friday
ORD-11169,2026-06-03 23:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-06,Wednesday
ORD-11170,2026-05-24 20:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Paid,300000,2026-05,Sunday
ORD-11171,2026-02-08 02:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-02,Sunday
ORD-11172,2026-02-24 12:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Pending,300000,2026-02,Tuesday
ORD-11173,2026-06-24 01:00:00,Electronics,Laptop,8500000,3,Midtrans - Bank Transfer,Paid,25500000,2026-06,Wednesday
ORD-11174,2026-01-22 09:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - QRIS,Paid,450000,2026-01,Thursday
ORD-11175,2026-03-22 00:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - QRIS,Paid,3600000,2026-03,Sunday
ORD-11176,2026-05-30 18:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-05,Saturday
ORD-11177,2026-07-21 17:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-07,Tuesday
ORD-11178,2026-02-28 17:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-02,Saturday
ORD-11179,2026-07-20 02:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-07,Monday
ORD-11180,2026-07-10 06:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-07,Friday
ORD-11181,2026-05-13 22:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Paid,300000,2026-05,Wednesday
ORD-11182,2026-07-07 03:00:00,Fashion,Kemeja Casual,250000,3,Credit Card,Paid,750000,2026-07,Tuesday
ORD-11183,2026-03-06 19:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-03,Friday
ORD-11184,2026-02-03 12:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-02,Tuesday
ORD-11185,2026-07-29 13:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Failed,450000,2026-07,Wednesday
ORD-11186,2026-02-23 07:00:00,Accessories,Headphone Bluetooth,450000,3,E-Wallet,Paid,1350000,2026-02,Monday
ORD-11187,2026-07-28 08:00:00,Gadgets,Smartwatch,1200000,3,Credit Card,Paid,3600000,2026-07,Tuesday
ORD-11188,2026-08-04 12:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Failed,1350000,2026-08,Tuesday
ORD-11189,2026-05-30 01:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - Bank Transfer,Paid,3600000,2026-05,Saturday
ORD-11190,2026-05-01 21:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-05,Friday
ORD-11191,2026-02-27 19:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-02,Friday
ORD-11192,2026-07-15 08:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-07,Wednesday
ORD-11193,2026-04-26 01:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - QRIS,Paid,450000,2026-04,Sunday
ORD-11194,2026-04-22 15:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-04,Wednesday
ORD-11195,2026-03-29 18:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - QRIS,Paid,3600000,2026-03,Sunday
ORD-11196,2026-06-25 23:00:00,Fashion,Kemeja Casual,250000,3,Credit Card,Failed,750000,2026-06,Thursday
ORD-11197,2026-07-21 07:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-07,Tuesday
ORD-11198,2026-04-26 08:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Paid,450000,2026-04,Sunday
ORD-11199,2026-06-14 17:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Paid,900000,2026-06,Sunday
ORD-11200,2026-05-13 18:00:00,Electronics,Laptop,8500000,2,Midtrans - QRIS,Paid,17000000,2026-05,Wednesday
ORD-11201,2026-05-17 16:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-05,Sunday
ORD-11202,2026-04-18 05:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Paid,1350000,2026-04,Saturday
ORD-11203,2026-07-12 08:00:00,Electronics,Laptop,8500000,2,Midtrans - QRIS,Failed,17000000,2026-07,Sunday
ORD-11204,2026-04-19 07:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-04,Sunday
ORD-11205,2026-06-18 01:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - Bank Transfer,Paid,450000,2026-06,Thursday
ORD-11206,2026-01-10 20:00:00,Home & Living,Lampu Meja,150000,1,E-Wallet,Paid,150000,2026-01,Saturday
ORD-11207,2026-02-24 08:00:00,Electronics,Laptop,8500000,3,Midtrans - Bank Transfer,Paid,25500000,2026-02,Tuesday
ORD-11208,2026-05-23 22:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-05,Saturday
ORD-11209,2026-02-24 05:00:00,Electronics,Laptop,8500000,3,Midtrans - Bank Transfer,Paid,25500000,2026-02,Tuesday
ORD-11210,2026-04-16 21:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - Bank Transfer,Paid,3600000,2026-04,Thursday
ORD-11211,2026-03-27 11:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-03,Friday
ORD-11212,2026-01-19 09:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-01,Monday
ORD-11213,2026-03-28 12:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - Bank Transfer,Paid,750000,2026-03,Saturday
ORD-11214,2026-05-13 12:00:00,Electronics,Laptop,8500000,2,Credit Card,Pending,17000000,2026-05,Wednesday
ORD-11215,2026-04-21 17:00:00,Electronics,Laptop,8500000,1,E-Wallet,Paid,8500000,2026-04,Tuesday
ORD-11216,2026-06-08 06:00:00,Accessories,Headphone Bluetooth,450000,2,Credit Card,Paid,900000,2026-06,Monday
ORD-11217,2026-02-03 12:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-02,Tuesday
ORD-11218,2026-01-04 02:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - QRIS,Paid,2400000,2026-01,Sunday
ORD-11219,2026-04-01 15:00:00,Fashion,Kemeja Casual,250000,2,E-Wallet,Paid,500000,2026-04,Wednesday
ORD-11220,2026-06-13 12:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - QRIS,Paid,900000,2026-06,Saturday
ORD-11221,2026-03-29 01:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Paid,1350000,2026-03,Sunday
ORD-11222,2026-01-02 16:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-01,Friday
ORD-11223,2026-03-28 17:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-03,Saturday
ORD-11224,2026-07-15 03:00:00,Gadgets,Smartwatch,1200000,3,Credit Card,Paid,3600000,2026-07,Wednesday
ORD-11225,2026-03-09 14:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-03,Monday
ORD-11226,2026-01-15 05:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Failed,250000,2026-01,Thursday
ORD-11227,2026-06-18 20:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-06,Thursday
ORD-11228,2026-03-28 10:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - Bank Transfer,Paid,500000,2026-03,Saturday
ORD-11229,2026-01-27 21:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-01,Tuesday
ORD-11230,2026-07-21 02:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - QRIS,Failed,3600000,2026-07,Tuesday
ORD-11231,2026-06-27 15:00:00,Electronics,Laptop,8500000,1,E-Wallet,Paid,8500000,2026-06,Saturday
ORD-11232,2026-01-26 09:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Paid,300000,2026-01,Monday
ORD-11233,2026-01-19 22:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - QRIS,Paid,3600000,2026-01,Monday
ORD-11234,2026-05-04 01:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Paid,300000,2026-05,Monday
ORD-11235,2026-03-13 04:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - Bank Transfer,Failed,500000,2026-03,Friday
ORD-11236,2026-05-25 16:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-05,Monday
ORD-11237,2026-05-04 17:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Pending,25500000,2026-05,Monday
ORD-11238,2026-05-07 04:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Paid,450000,2026-05,Thursday
ORD-11239,2026-07-19 21:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-07,Sunday
ORD-11240,2026-04-22 17:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-04,Wednesday
ORD-11241,2026-06-01 05:00:00,Electronics,Laptop,8500000,3,Midtrans - Bank Transfer,Paid,25500000,2026-06,Monday
ORD-11242,2026-06-26 01:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-06,Friday
ORD-11243,2026-05-08 19:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Pending,250000,2026-05,Friday
ORD-11244,2026-02-27 18:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - Bank Transfer,Paid,150000,2026-02,Friday
ORD-11245,2026-06-07 08:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-06,Sunday
ORD-11246,2026-04-30 10:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - Bank Transfer,Paid,500000,2026-04,Thursday
ORD-11247,2026-07-19 12:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-07,Sunday
ORD-11248,2026-05-21 03:00:00,Electronics,Laptop,8500000,1,E-Wallet,Paid,8500000,2026-05,Thursday
ORD-11249,2026-07-23 17:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-07,Thursday
ORD-11250,2026-06-21 20:00:00,Fashion,Kemeja Casual,250000,2,Credit Card,Paid,500000,2026-06,Sunday
ORD-11251,2026-01-07 04:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Failed,450000,2026-01,Wednesday
ORD-11252,2026-06-10 10:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Failed,1350000,2026-06,Wednesday
ORD-11253,2026-03-27 18:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-03,Friday
ORD-11254,2026-02-17 08:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - Bank Transfer,Paid,150000,2026-02,Tuesday
ORD-11255,2026-01-08 18:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Failed,250000,2026-01,Thursday
ORD-11256,2026-04-29 22:00:00,Accessories,Headphone Bluetooth,450000,2,Credit Card,Paid,900000,2026-04,Wednesday
ORD-11257,2026-02-22 02:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Pending,900000,2026-02,Sunday
ORD-11258,2026-02-25 13:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-02,Wednesday
ORD-11259,2026-06-24 17:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-06,Wednesday
ORD-11260,2026-06-22 22:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-06,Monday
ORD-11261,2026-04-23 23:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-04,Thursday
ORD-11262,2026-07-22 05:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-07,Wednesday
ORD-11263,2026-07-07 13:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Pending,750000,2026-07,Tuesday
ORD-11264,2026-03-16 09:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-03,Monday
ORD-11265,2026-02-01 06:00:00,Electronics,Laptop,8500000,2,Credit Card,Paid,17000000,2026-02,Sunday
ORD-11266,2026-03-15 10:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-03,Sunday
